User_ID,Doc_ID,Inter-Stroke time,Stroke Duration,Start X,Start Y,Stop X,Sop Y,Direct end-to-end Distance,Mean resulant length,WSAD Flag,Direction of end-to-end Time,Phone_ID,20 per pairwise velocity,50 per pairwise velocity,80 per pairwise velocity,20 per pairwise acc,50 per pairwise acc,80 per pairwise acc,Median velocity at last 3pts,Largest deviation from end-to-end line,20 per dev line,50 per dev line,80 per dev line,Average Direction,Length of Trajectory,Ratio dist and length of trajectory,Average velocity,Median acceleration at first 5 pts,Mid-Stroke pressure,Mid-Stroke area covered,Mid-Stroke finger orientation,Change of finger orientation,Phone orientation
11,4,0.295,0.124,8.3659,-34.975,19.151,-34.068,10.823,0.99523,2,0.083915,3,0,79.19,158.24,-17022,-3027.6,19541,86.237,-0.42335,-0.33248,-0.066646,9.992E-17,0.11023,10.861,0.99648,87.591,-2153.5,0.77,0.044444,0,0,1
18,4,1.649,0.129,8.3659,-31.952,20.663,-28.021,12.91,0.97497,2,0.30941,3,18.553,79.159,163.62,-17082,1063.5,30142,120.76,-0.24631,-0.18611,-0.070825,0,0.30798,12.95,0.9969,100.39,3328.9,0.81,0.044444,0,0,1
39,4,0.359,0.094,7.3039,-33.249,30.524,-38.155,23.732,0.99654,2,-0.20821,2,29.011,290.95,3794.8,-557030,-14045,2460100,1823.5,-0.46269,-0.39103,-0.028542,0,-0.16519,23.755,0.99906,252.71,-14045,0.44,0.1,0,0,1
23,4,0.382,0.107,26.163,-30.633,9.3751,-43.932,21.418,0.56989,4,-2.4716,4,70.049,324.92,472.8,-6127.3,-5430.1,-5244.6,324.92,1.0942,0,0,0.90276,-2.2077,21.537,0.99447,201.28,-5430.1,0.18824,0.066667,0,0,1
14,4,0.744,0.264,26.509,-31.044,11.591,-39.511,17.153,0.72227,4,-2.6254,5,8.5495,54.663,122.84,-4182.1,-1045.4,4395.7,3.1498,1.4002,-8.8818E-16,0.71904,1.1197,-2.5484,17.58,0.97569,66.591,654.93,0.12549,0.13333,0,0,1
22,4,0.52,0.126,8.067,-37.609,31.178,-35.538,23.203,0.99562,2,0.089384,2,185.64,235.38,426.6,-16154,497.24,241530,239.78,-0.82406,-0.75948,-0.58258,0,0.074936,23.306,0.99561,184.97,802.81,0.59,0.15556,0,0,1
9,4,0.642,0.303,4.0317,-48.683,28.021,-47.071,24.043,0.95459,2,0.067126,3,20.324,84.413,101.02,-452.32,92.261,973.48,71.443,0.98369,0.075129,0.35621,0.64033,-0.028648,24.438,0.98384,80.653,1114.3,0.28,0.044444,0,0,1
6,4,0.346,0.133,7.1563,-33.967,30.339,-29.331,23.642,0.98839,2,0.1974,1,0,90.018,244.34,-57864,-792.52,10340,190.81,-1.0081,-0.51,-0.019767,8.8818E-16,0.18606,23.754,0.99525,178.6,-792.52,0.615,0.044444,0,0,1
17,3,0.856,0.442,20.763,-41.325,21.167,-35.782,5.5583,0.83164,3,1.4982,1,5.0957,10.079,28.635,-757.1,55.999,1200,7.0275,-0.1645,-0.12502,-0.085906,-0.022482,1.3401,5.7765,0.96223,13.069,558.28,0.465,0.044444,0,0,1
9,3,1.787,0.392,46.063,-15.119,44.652,-8.3659,6.899,0.64813,3,1.7768,3,0,15.915,49.547,-1493.7,0,94.388,0,-0.38876,-0.2764,-0.090564,2.2204E-16,1.1333,7.1229,0.96858,18.171,0,0.24,0.044444,1.5708,0,2
14,3,7.998,2.424,21.973,-37.798,24.997,-26.912,11.298,0.75594,3,1.2998,5,0,5.0397,7.9191,-387.35,0,393.72,2.7998,-0.74996,-0.43972,-0.27247,-0.21042,0.81243,12.333,0.9161,5.0877,-308.15,0.12157,0.13333,0,0,1
15,3,8.08,1.23,18.641,-44.804,24.419,-33.903,12.338,0.85338,3,1.0834,4,6.0563,9.5054,15.269,-397.16,-2.7756E-11,425.83,7.0852,-0.83606,-0.73281,-0.55673,-0.36274,0.961,13.311,0.92687,10.822,-154.81,0.24314,0.088889,0,0,1
2,3,1.244,0.588,6.7588,-9.7021,5.9957,-6.6498,3.1463,0.70672,3,1.8158,2,0,7.2675,11.23,-508.73,82.689,484.51,3.6337,0.39659,0.097826,0.23796,0.31727,1.3847,3.4048,0.92407,5.7905,276.76,0.68,0.17778,1.5708,0,2
7,3,1.243,0.635,24.964,-41.534,26.926,-36.737,5.1824,0.80861,3,1.1825,2,4.3605,8.8979,26.349,-752.16,-0.024352,650.66,6.0736,-0.2339,-0.1674,-0.091724,-0.011466,1.0865,5.6038,0.9248,8.8249,110.47,0.48,0.16667,0,0,1
36,3,1.086,0.611,28.343,-43.932,28.016,-37.609,6.3312,0.76627,3,1.6225,4,4.7329,12.825,19.238,-391.13,-1.2278E-11,382.82,2.3359,-0.28906,-0.229,-0.1877,-0.10962,1.3956,6.6612,0.95046,10.902,450.9,0.12941,0.066667,0,0,1
19,3,25.878,1.497,24.392,-46.667,26.106,-16.329,30.387,0.87215,3,1.5144,1,8.3922,18.03,37.036,-941.02,-0.013907,1157.8,20.559,-0.95384,-0.7715,-0.6837,-0.33998,1.4516,31.243,0.97262,20.87,0,0.54,0.044444,0,0,1
23,3,1.211,0.329,23.547,-47.203,23.765,-41.098,6.1086,0.83482,3,1.5351,4,4.7693,19.088,40.836,-1375.6,0,1035,3.8933,-0.35018,-0.29103,-0.1712,0,1.2802,6.1946,0.98611,18.829,-706.01,0.2,0.1,0,0,1
22,3,8.794,3.235,7.3039,-47.421,8.285,-35.756,11.706,0.6848,3,1.4869,2,0,3.6338,7.7867,-240.83,0,173.78,3.3814,0.76447,0.33502,0.51167,0.65858,0.96382,13.031,0.8983,4.0281,0,0.42,0.12222,0,0,1
8,2,12.138,0.071,28.323,-14.817,28.625,-15.018,0.36342,0.72011,2,-0.588,3,0,7.419,12.69,-2010.6,348.77,570.13,8.0042,-0.19569,-0.14537,-0.11182,2.7756E-17,-0.27838,0.56951,0.63812,8.0213,348.77,0.36,0.044444,0,0,1
14,2,2.899,2.43,23.787,-25.299,25.299,-22.679,3.0255,0.54855,3,1.0475,5,0,6.2996,10.61,-339.16,-18.932,393.73,0.79995,1.1451,0.026863,0.2317,0.66017,0.65542,14.69,0.20596,6.0451,811.09,0.13725,0.13333,0,0,1
38,2,0.586,0.264,8.394,-16.679,12.1,-31.832,15.6,0.91856,1,-1.3309,2,40.399,70.998,90.062,-2442.1,-295.43,1210.4,25.294,-1.5587,-1.3179,-0.99492,-0.025901,-1.2948,16.126,0.96734,61.084,-904.64,0.52,0.16667,-1.5708,0,2
6,2,1.487,0.735,20.36,-34.27,23.485,-20.864,13.765,0.92709,3,1.3418,1,8.1914,19.124,38.277,-792.05,-194.6,1063.6,24.118,-0.7543,-0.63473,-0.53879,-0.33877,1.3343,14.212,0.96852,19.336,1093.3,0.5,0.044444,0,0,1
34,2,1.267,0.586,17.115,-49.492,17.66,-42.406,7.1068,0.80784,3,1.494,2,4.2501,8.3856,36.849,-503.32,-55.214,329.1,2.4866,0.14214,-0.030099,0.025083,0.074412,1.2678,7.3171,0.97126,12.486,-487.75,0.46,0.15556,0,0,1
35,2,1.161,0.848,22.376,-31.347,24.694,-23.283,8.3901,0.72272,3,1.2908,3,4.3823,10.022,16.401,-281.23,-28.912,207.75,4.1997,0.32451,-0.12472,-4.4409E-16,0.17679,1.0851,9.4456,0.88826,11.139,-310.01,0.63,0.044444,0,0,1
16,2,12.002,1.886,23.586,-45.256,25.702,-27.214,18.166,0.7616,3,1.454,3,0,8.3996,17.563,-554.06,0,358.26,0,-0.38645,-0.2487,-0.15044,-0.089146,1.1712,19.335,0.93951,10.252,0.018055,0.42,0.044444,0,0,1
13,1,6.17,3.646,25.602,-44.853,30.641,-22.981,22.445,0.70171,3,1.3443,1,0,5.9291,11.879,-646.96,0,699.97,5.7513,-2.6257,-2.264,-1.4267,-1.127,0.89871,25.897,0.86673,7.1028,345.07,0.29,0.088889,0,0,1
23,1,0.964,0.361,24.201,-44.368,26.272,-37.173,7.4871,0.91046,3,1.2905,4,13.885,20.518,31.679,-416.18,-203.14,242.05,10.765,-0.43173,-0.38856,-0.25396,-0.029999,1.1333,7.7077,0.97138,21.351,-220.79,0.16863,0.077778,0,0,1
12,1,2.18,0.973,28.323,-23.485,26.408,-5.3421,18.244,0.95055,3,1.676,3,7.1214,12.599,26.184,-425.57,-142.31,234.12,8.7403,-1.6016,-1.3169,-0.95643,-0.23461,1.5324,18.611,0.98024,19.128,229.84,0.43,0.044444,0,0,1
29,5,1.654,0.139,21.167,-30.137,6.7532,-31.952,14.527,0.66072,4,-3.0164,5,27.609,169.18,212.52,-6160.7,-982.14,7575.6,169.18,-0.61541,-0.17924,0,0.19574,-2.9897,14.656,0.99122,105.44,-982.14,0.070588,0.066667,0,0,1
11,5,0.52,0.143,8.6683,-36.79,20.763,-34.774,12.262,0.99418,2,0.16515,3,0,25.974,154.47,-28582,-852.32,7549.1,114.91,-0.33141,-0.2121,-0.033141,0,0.11606,12.281,0.99843,85.883,0,0.79,0.044444,0,0,1
32,5,1.623,0.146,30.742,-45.559,7.0556,-45.962,23.69,0.77519,4,-3.1246,3,99.026,165.63,217.97,-32894,-1599.7,1856.2,130.84,0.77321,0,0.11643,0.54442,-3.1289,23.76,0.99706,162.74,846.51,0.5,0.044444,0,0,1
15,5,1.508,0.073,23.656,-40.335,9.4841,-51.127,17.813,0.45834,4,-2.4907,4,20.569,205.69,831.86,-33131,-19345,-5559.1,205.69,0.4263,0,0,0.29841,-1.9793,17.841,0.99844,244.4,-19345,0.24706,0.088889,0,0,1
32,5,0.469,0.132,28.121,-45.458,6.1484,-45.559,21.973,0.70693,4,-3.137,3,17.929,105.31,812.32,-115920,-873.14,1045500,69.475,0.52847,0,0.19604,0.40719,3.0526,22.029,0.99745,166.89,-275.84,0.41,0.044444,0,0,1
25,5,0.538,0.172,0.65408,-41.643,24.31,-46.876,24.228,0.99033,2,-0.21769,2,9.5386,146.54,229.75,-9246.7,608.11,11001,146.54,-0.64355,-0.32702,-0.047089,0,-0.16739,24.309,0.99667,141.33,608.11,0.46,0.11111,0,0,1
29,5,0.436,0.167,27.517,-32.556,10.18,-33.262,17.351,0.69942,4,-3.1009,5,27.202,171.95,198.17,-3862.9,433.84,3589.3,181.74,1.4234,0,0.41426,1.2983,-3.1186,17.643,0.98344,105.65,509.75,0.098039,0.066667,0,0,1
3,5,1.409,0.089,13.406,-38.705,20.36,-37.294,7.0965,0.99252,2,0.20018,3,0,21.873,119.63,-11080,-3308.3,3130.3,75.946,0.11596,-0.018611,0,0.045096,0.13121,7.1056,0.99872,79.838,-3008.7,0.59,0.044444,0,0,1
20,4,0.384,0.142,11.228,-39.136,28.67,-38.591,17.451,0.98306,2,0.03124,2,6.7711,148.9,236.93,-8507.7,-3672.9,18490,158.73,-1.0113,-0.83729,-0.051075,0,0.15251,17.596,0.99176,123.91,-3672.9,0.4,0.13333,0,0,1
31,4,0.473,0.106,29.633,-26.307,16.329,-31.952,14.453,0.37743,4,-2.7404,5,0,188.64,287.15,-5502.4,-2108,11329,256.75,0.58485,0,0,0.47603,-2.4088,14.509,0.99608,136.88,-2108,0.1098,0.11667,0,0,1
6,4,0.386,0.144,32.153,-28.021,11.087,-31.952,21.429,0.74454,4,-2.9571,1,32.318,107.94,205.27,-14663,1284.6,5111.1,162.96,1.1155,-0.004646,4.4409E-16,0.63669,-2.9141,21.622,0.99112,150.15,1738.3,0.47,0.044444,0,0,1
21,3,1.867,0.749,22.981,-45.559,23.283,-39.914,5.6525,0.70414,3,1.5173,3,2.9398,8.0635,14.608,-396.34,-0.0069534,327.97,9.3824,-1.1754,-1.1226,-0.88428,-0.10604,1.3421,6.9625,0.81185,9.2958,0,0.78,0.044444,0,0,1
3,3,4.099,2.388,16.933,-41.829,17.538,-30.843,11.003,0.67756,3,1.5158,3,0,5.305,9.1631,-635.95,0,699.95,6.7157,-0.75712,-0.61511,-0.37302,-0.28927,0.83966,12.328,0.89255,5.1624,0,0.62,0.044444,0,0,1
23,3,20.445,0.305,22.675,-46.112,23.547,-40.771,5.4124,0.72135,3,1.409,4,4.0163,14.947,37.125,-1353.9,-156.1,1020.6,4.6877,-0.42157,-0.31903,-0.27226,-0.14623,1.0357,5.8361,0.92739,19.135,-468.11,0.18431,0.11111,0,0,1
38,3,7.808,1.952,19.622,-50.255,20.058,-43.714,6.5553,0.75312,3,1.5042,2,0,5.5941,7.8466,-314.86,-3.5843,260.74,0,-0.22479,-0.15881,-0.10877,-0.072514,1.1028,6.9828,0.93877,3.5773,243.07,0.47,0.16667,0,0,1
33,3,4.555,0.762,21.973,-41.93,26.912,-22.981,19.582,0.95326,3,1.3158,5,8.4758,18.12,53.435,-874.32,-171.96,1262.9,5.1723,-0.60441,-0.39746,-0.18781,0.082075,1.3136,19.921,0.98298,26.144,-171.96,0.15686,0.25,0,0,1
16,3,16.234,1.032,21.671,-29.533,22.779,-31.448,2.2129,0.73272,1,-1.046,3,0,0,8.7814,-297.34,0,178.53,10.787,1.5104,0.16895,1.2258,1.4232,-0.15556,4.7488,0.46598,4.6016,0,0.71,0.044444,0,0,1
12,3,11.496,2.265,29.633,-24.291,25.803,-10.079,14.719,0.57409,3,1.834,3,0,7.3509,11.879,-563.97,0,531.66,6.5735,0.56253,-0.32765,-0.13183,0.30639,1.1186,16.34,0.90078,7.2143,111.83,0.39,0.044444,0,0,1
2,3,3.894,0.756,51.89,-9.8112,51.999,-4.7966,5.0158,0.72337,3,1.5491,2,0,5.8969,14.262,-378.01,0,268.49,0,0.15163,1.3878E-17,0.0071079,0.10425,1.0784,5.0781,0.98772,6.7171,-373.41,0.44,0.2,1.5708,0,2
36,2,7.531,0.948,29.652,-27.253,28.343,-20.712,6.6703,0.83863,3,1.7682,4,5.7694,7.2609,12.113,-306.16,9.9605,243.86,5.5869,-0.25655,-0.16462,-0.1069,-0.042758,1.6429,7.0674,0.94381,7.4551,-74.825,0.10196,0.044444,0,0,1
23,2,1.151,0.366,21.694,-47.748,23.111,-41.207,6.6925,0.87119,3,1.3574,4,11.191,15.526,29.831,-649.4,-50.295,734.36,5.8038,-0.48298,-0.43682,-0.37112,-0.11276,1.1188,6.9329,0.96533,18.942,90.35,0.19608,0.1,0,0,1
15,2,0.662,0.438,19.186,-46.112,22.021,-40.553,6.2405,0.80767,3,1.0993,4,5.6397,15.825,24.377,-488.54,-71.308,621.29,4.4011,-0.19043,-0.075601,-0.030469,0.022471,0.96852,6.6568,0.93746,15.198,605.93,0.22353,0.13333,0,0,1
24,1,6.37,0.494,25.073,-28.888,24.746,-41.425,12.541,0.8595,1,-1.5969,2,6.0244,12.825,54.789,-499.51,28.191,1534.1,1.5141,0.20468,0.070503,0.11893,0.16015,-1.4164,12.691,0.98818,25.69,2022.4,0.35,0.088889,0,0,1
30,1,10.684,0.495,29.87,-45.676,20.712,-26.926,20.867,0.88284,3,2.0251,2,25.953,46.258,72.359,-1926,-248.48,2031.1,32.114,-2.8999,-2.714,-2.3008,-0.5203,1.8834,22.095,0.94439,44.637,464.19,0.42,0.11111,0,0,1
2,1,2.518,0.644,8.176,-39.245,7.7399,-34.012,5.2508,0.62077,3,1.6539,2,0,5.5941,16.078,-281.78,-14.343,133.86,2.0964,0.32591,0.15028,0.21727,0.26344,1.2142,5.6638,0.92708,8.7947,41.909,0.58,0.13333,0,0,1
2,1,1.078,0.677,6.8678,-40.335,6.5408,-36.519,3.8294,0.74683,3,1.6563,2,0,6.4125,12.113,-326.33,-9.8974,162.23,0,0.10551,-5.5511E-17,0.034136,0.07572,1.315,3.9679,0.96511,5.861,-85.562,0.51,0.13333,0,0,1
11,1,45.489,1.29,2.1167,-29.432,2.419,-11.692,17.742,0.82929,3,1.5538,3,4.5815,11.199,24.816,-503.97,-63.318,396.42,0,0.78276,0.21015,0.46668,0.66033,1.4074,18.285,0.97031,14.175,-382.13,0.48,0.044444,0,0,1
15,1,4.147,0.849,26.49,-43.714,34.23,-23.22,21.907,0.86833,3,1.2097,4,7.4146,24.566,38.844,-801.37,-47.862,979.8,5.3533,1.0442,0,0.16762,0.58781,1.1249,22.652,0.96712,26.681,-2.5803,0.21176,0.066667,0,0,1
21,1,2.316,1.514,8.1643,-43.946,6.4508,-35.681,8.4408,0.62267,3,1.7752,3,0,6.1143,10.079,-699.95,0,689.97,0,-0.35626,-0.29091,-0.067401,0.012999,1.2293,9.4802,0.89037,6.2617,-310.03,0.65,0.044444,0,0,1
33,1,0.847,0.567,5.4429,-10.987,4.7373,-22.981,12.015,0.90272,1,-1.6296,5,8.3304,20.139,55.744,-1294,96.745,2732.5,12.844,0.99436,0.34092,0.50902,0.80318,-1.4906,12.417,0.96762,21.9,785.2,0.19216,0.21667,0,0,1
34,1,0.981,0.483,15.807,-43.278,16.025,-37.827,5.455,0.79457,3,1.5308,2,0,5.5941,16.37,-618.49,-0.0044565,523.96,0,0.087141,-2.7756E-18,0.017428,0.044006,1.2292,5.4648,0.9982,11.314,-0.0044565,0.4,0.12222,0,0,1
38,1,2.606,0.529,21.912,-47.748,23.656,-43.169,4.8995,0.79565,3,1.2068,2,0,6.6129,30.968,-835.73,0,2352.4,0,-0.20859,-0.080527,-0.024255,0,0.83722,5.101,0.96049,9.6428,2997.5,0.3,0.11111,0,0,1
29,5,0.607,0.295,30.944,-30.238,14.817,-28.726,16.198,0.79019,4,3.0481,5,3.7907,74.139,153.16,-4028.1,1888.9,4007.3,150.23,-0.92827,-0.77586,-0.17562,6.6613E-17,3.1014,16.382,0.98873,55.533,1888.9,0.070588,0.05,0,0,1
8,5,4.162,0.169,9.0714,-27.819,30.44,-22.779,21.955,0.9934,2,0.23162,3,29.424,85.659,1683.2,-64115,-781.93,522330,1207.8,-0.8061,-0.41832,-0.056455,0,0.2164,22.037,0.99625,130.4,-553.49,0.41,0.044444,0,0,1
40,4,0.638,0.343,31.952,-33.463,7.1563,-42.333,26.334,0.84164,4,-2.7981,1,23.683,51.092,137.36,-1995.4,145.02,1653.3,139.25,0.85722,-0.11921,0.032406,0.3709,-2.7292,26.54,0.99225,77.375,363.04,0.28,0.044444,0,0,1
8,4,0.338,0.098,25.198,-32.052,8.9706,-41.023,18.542,0.68666,4,-2.6366,3,45.896,152.26,1369.3,-2000200,2831,988030,154.14,0.66296,0,0.065201,0.52884,-2.5632,18.599,0.99693,189.79,2831,0.38,0.044444,0,0,1
32,4,0.63,0.21,30.944,-41.225,0.80635,-41.628,30.14,0.77513,4,-3.1282,3,38.593,73.305,217.94,-5529.5,-1717.8,2180.1,103.05,1.0705,0,0.024269,0.29157,-3.1149,30.229,0.99707,143.95,972.87,0.31,0.044444,0,0,1
8,4,0.306,0.123,8.769,-40.721,25.098,-32.355,18.347,0.96197,2,0.47348,3,0,115.51,242.93,-46049,-4694.1,12871,178.88,-0.77578,-0.56348,-0.39149,-7.9936E-16,0.36681,18.44,0.99496,149.92,-4694.1,0.36,0.044444,0,0,1
11,4,1.352,0.11,20.763,-29.533,14.716,-31.548,6.3748,0.75307,4,-2.8198,3,28.989,55.864,130.92,-19936,-1747.6,20569,38.387,0.22312,-1.5543E-16,0.095621,0.18168,-2.775,6.4031,0.99557,58.21,-1747.6,0.8,0.044444,0,0,1
14,4,0.653,0.309,25.198,-24.795,13.607,-31.347,13.315,0.71777,4,-2.6271,5,4.0829,35.345,126.61,-3158,556.81,3942.1,118.21,0.31284,-0.087747,-0.041966,0.0095377,-2.5118,13.4,0.99363,43.366,-598.92,0.12157,0.11667,0,0,1
21,3,2.386,1.729,21.267,-51.002,22.477,-36.387,14.665,0.71296,3,1.4882,3,0,8.3994,17.018,-668.62,0,596.42,10.139,-1.743,-1.5776,-1.0419,-0.88327,1.1042,16.089,0.91152,9.3051,314.98,0.74,0.044444,0,0,1
1,3,1.586,1.089,23.874,-33.576,24.419,-23.111,10.479,0.89215,3,1.5188,2,5.7375,6.4125,17.909,-344.41,0.0044566,353.33,3.6705,-0.31185,-0.25935,-0.21433,-0.13347,1.4489,10.819,0.96861,9.9348,215.53,0.58,0.2,0,0,1
38,3,2.707,1.578,19.513,-49.601,20.821,-40.444,9.25,0.74284,3,1.4289,2,0,5.7376,13.551,-341.58,-2.3456,309.86,11.554,-0.75542,-0.63055,-0.57042,-0.50875,1.1266,9.989,0.92602,6.3302,-21.693,0.5,0.13333,0,0,1
36,2,3.135,0.6,24.31,-34.775,23.002,-27.798,7.0984,0.89693,3,1.7561,4,6.2344,11.475,19.715,-544.28,-33.55,535.63,11.794,-0.3884,-0.33014,-0.16072,0,1.6521,7.3051,0.9717,12.175,-105.98,0.12549,0.066667,0,0,1
6,2,1.498,0.633,21.469,-37.798,22.275,-25.4,12.424,0.82941,3,1.5058,1,5.4716,17.155,45.134,-2237.9,-107.45,1031.4,29.622,-1.1031,-0.92649,-0.77358,-0.24164,1.4859,13.005,0.95532,20.545,50.398,0.41,0.044444,0,0,1
26,2,34.068,0.921,29.324,-46.221,28.561,-35.756,10.493,0.87923,3,1.6436,2,6.0562,9.2819,18.672,-456.38,-50.297,429.13,1.3765,-0.75654,-0.63842,-0.28314,-0.15074,1.5478,10.833,0.96858,11.763,-114.3,0.5,0.16667,0,0,1
12,1,5.536,2.714,29.734,-29.936,28.222,-13.305,16.7,0.65324,3,1.6615,3,0,5.0397,10.61,-334.88,0,292.55,10.94,1.0585,0.073003,0.12776,0.27376,0.91446,17.71,0.94295,6.5254,0,0.35,0.044444,0,0,1
1,1,5.679,0.854,23.983,-21.803,23.22,-9.9202,11.907,0.88149,3,1.6349,2,6.0563,12.825,26.732,-849.25,18.869,703.19,0,0.099806,-0.043715,-0.0064874,0.030141,1.5006,12.008,0.99155,14.061,296.88,0.63,0.17778,0,0,1
27,1,3.407,1.462,13.506,-31.952,10.18,-23.384,9.1905,0.67552,3,1.9411,3,4.3823,6.3185,14.269,-586.24,0,451.2,5.0397,0.80143,0.2244,0.48749,0.6218,1.721,10.757,0.85434,7.358,-254.44,0.67,0.044444,0,0,1
2,1,1.182,0.634,4.4695,-48.947,5.9957,-41.098,7.9959,0.82172,3,1.3787,2,3.8673,8.5345,29.022,-1698.4,-35.528,1240.4,1.8169,0.74014,0.043695,0.20807,0.47441,1.2812,8.335,0.95932,13.147,1661.7,0.28,0.088889,0,0,1
9,5,2.127,0.147,26.206,-37.697,6.854,-40.922,19.619,0.6729,4,-2.9764,3,10.551,122.39,245.18,-8296,-2910.4,17669,67.058,0.76224,0,0.23199,0.60813,-2.8381,19.806,0.9906,134.73,-2250.9,0.34,0.044444,0,0,1
41,5,-981.99,1.692,0.43605,-55.052,4.1425,-51.999,4.8015,0.56363,2,0.68892,2,0,3.4066,16.905,-212.66,0,248.47,0.68133,0.78705,-0.10692,0.05445,0.64845,0.25154,8.5408,0.56219,5.0478,100.81,0.77,0.22222,0,0,1
19,5,0.938,0.701,6.35,-30.54,29.533,-33.262,23.342,0.93733,2,-0.11686,1,0,10.965,49.336,-695.92,0,606.1,70.023,-0.5767,-0.48469,-0.38628,-0.10011,0.022447,23.749,0.98284,33.879,0,0.54,0.044444,0,0,1
31,5,3.328,0.102,10.684,-35.379,24.795,-30.944,14.792,0.98757,2,0.30451,5,40.284,220.17,274.29,-6151,-2035.3,8033.3,239.57,-0.69782,-0.64782,-0.079673,-6.2172E-16,0.24822,14.883,0.99385,145.91,-2035.3,0.13725,0.16667,0,0,1
21,5,0.443,0.219,4.3341,-34.471,21.267,-39.914,17.787,0.94502,2,-0.311,3,19.309,43.563,91.416,-3167,686.2,1068.4,91.416,-0.68884,-0.33723,-0.15079,0,-0.1835,17.945,0.9912,81.939,686.2,0.68,0.044444,0,0,1
33,4,0.322,0.091,13.809,-31.548,0.70556,-34.169,13.363,0.60195,4,-2.9442,5,9.9605,160.52,378.91,-13469,-5362.1,24566,206.2,-0.47441,-0.37755,-0.019767,0,-2.8689,13.403,0.997,147.28,-5362.1,0.07451,0.066667,0,0,1
22,4,0.496,0.155,11.446,-40.008,32.704,-37.5,21.405,0.99028,2,0.11741,2,27.396,152.06,1640.2,-52541,-2974,1192800,152.06,-1.112,-1.0251,-0.15268,0,0.1591,21.548,0.99337,139.02,-2974,0.53,0.15556,0,0,1
5,4,0.396,0.133,10.886,-30.339,29.633,-33.867,19.077,0.99743,2,-0.186,3,25.246,119.06,172.43,-26160,245.23,6440.3,131.93,-0.21302,-0.17851,0,0.019332,-0.11894,19.102,0.99869,143.62,245.23,0.3,0.044444,0,0,1
8,4,1.692,0.093,10.382,-32.254,29.835,-26.811,20.2,0.98278,2,0.27282,3,0,121.14,499.66,-65161,-7224.8,350300,197.14,-0.19363,-0.1285,-0.056328,-8.8818E-17,0.22927,20.231,0.99849,217.54,-6729.9,0.44,0.044444,0,0,1
17,4,0.844,0.112,28.121,-30.54,8.4667,-34.774,20.105,0.16292,4,-2.9294,1,0,252.36,406.99,-19399,-1996.5,152390,278.63,0.88074,-7.9936E-16,0,0.41733,-2.4994,20.2,0.9953,180.36,0,0.48,0.044444,0,0,1
1,4,0.376,0.265,34.448,-31.287,25.4,-33.794,9.389,0.82769,4,-2.8713,2,17.715,46.719,63.783,-1724,9.2872,2330.6,61.882,0.77715,-0.31769,0,0.54767,-2.9218,9.8526,0.95295,37.18,-465.9,0.71,0.2,0,0,1
12,4,0.29,0.099,7.7611,-17.034,17.84,-19.252,10.32,0.98836,2,-0.21655,3,21.129,89.636,261.68,-33285,-4245.4,34537,159.74,0.37013,0,0.082689,0.2902,-0.23245,10.358,0.99635,104.63,-4245.4,0.5,0.044444,0,0,1
37,4,1.49,0.135,10.281,-27.517,24.493,-26.61,14.241,0.81203,2,0.063743,1,25.112,83.245,131.84,-24142,2521.9,7516.4,100.91,-0.76619,-0.48925,-0.0032103,0.0012841,0.045415,14.561,0.97798,107.86,4198.3,0.56,0.044444,0,0,1
1,3,3.49,0.961,14.935,-27.035,11.882,-19.84,7.8155,0.85041,3,1.972,2,6.3057,9.0686,13.899,-412.86,16.79,411.91,6.0856,0.56868,0.19068,0.28282,0.4446,1.9147,8.3402,0.93709,8.6787,171.28,0.53,0.15556,0,0,1
17,3,2.324,1.977,19.655,-37.999,20.763,-31.851,6.2476,0.68677,3,1.3924,1,0,0,8.5821,-539.01,0,393.72,1.7378,-0.53662,-0.3649,-0.28132,-0.21953,0.45677,8.4565,0.73879,4.2775,111.83,0.6,0.044444,0,0,1
40,3,1.855,1.328,24.997,-44.853,29.331,-27.92,17.479,0.93076,3,1.3202,1,6.3243,11.269,17.619,-348.43,-0.02086,405.25,23.215,-1.1822,-0.9678,-0.6376,-0.12892,1.3307,17.966,0.97292,13.528,439.96,0.68,0.044444,0,0,1
35,3,4.558,3.938,11.994,-41.527,10.886,-27.315,14.255,0.66142,3,1.6487,3,0,0,8.3996,-507.56,0,690.7,4.1997,-0.79821,-0.52917,-0.16606,-0.0092649,0.62729,16.063,0.88742,4.0791,0,0.55,0.044444,0,0,1
12,3,16.746,2.891,31.851,-36.79,28.222,-1.5119,35.464,0.77294,3,1.6733,3,5.0397,11.082,23.361,-572.86,-32.65,594.3,0,-2.6441,-2.1938,-1.5252,-0.35752,1.4391,37.333,0.94994,12.913,575.25,0.46,0.044444,0,0,1
14,3,1.843,1.276,21.469,-37.193,24.19,-28.726,8.8933,0.82719,3,1.2598,5,2.3296,6.7878,13.053,-309.79,-91.661,311.09,1.0723,-0.34956,-0.23476,-0.066828,0.013708,1.063,9.4126,0.94483,7.3766,-237.2,0.12549,0.1,0,0,1
3,2,3.557,1.442,18.647,-46.365,18.143,-44.551,1.883,0.50497,3,1.8417,3,0,1.8666,13.6,-449.31,0,371.81,2.5198,0.66363,0.12409,0.2374,0.53684,-0.13036,10.733,0.17544,7.443,342.81,0.68,0.044444,0,0,1
